Market_Price,Average_Retail_Price,Average_Shoping_Mall_Price
12.5,15.178571428571429,17.821428571428573
13.064516129032258,15.85483870967742,18.70967741935484
12.333333333333334,15.116666666666667,17.616666666666667
12.290322580645162,14.96774193548387,17.548387096774192
11.366666666666667,13.916666666666666,16.133333333333333
9.0,11.016129032258064,13.0
8.387096774193548,9.951612903225806,12.080645161290322
8.133333333333333,9.733333333333333,11.7
8.32258064516129,10.016129032258064,11.983870967741936
9.166666666666666,11.033333333333333,13.25
8.935483870967742,10.790322580645162,12.870967741935484
9.483870967741936,11.370967741935484,13.596774193548388
9.25,11.178571428571429,13.267857142857142
9.483870967741936,11.5,13.64516129032258
9.9,12.0,14.116666666666667
8.9,10.5,12.8
38.0,46.0,54.5
36.07142857142857,43.44642857142857,51.482142857142854
28.451612903225808,34.483870967741936,40.58064516129032
26.966666666666665,32.68333333333333,38.5
50.83870967741935,61.564516129032256,72.46774193548387
61.96666666666667,75.13333333333334,88.25
60.12903225806452,72.7258064516129,85.64516129032258
60.58064516129032,73.2258064516129,86.33870967741936
55.86666666666667,67.63333333333334,79.63333333333334
64.3225806451613,77.98387096774194,91.70967741935483
44.8,54.1,63.93333333333333
24.516129032258064,29.612903225806452,35.04838709677419
32.903225806451616,39.854838709677416,46.83870967741935
37.642857142857146,45.589285714285715,53.660714285714285
40.0,48.403225806451616,56.935483870967744
44.0,53.15,62.65
46.3,55.95,66.15
65.33333333333333,79.33333333333333,93.0
67.46428571428571,81.55357142857143,96.14285714285714
63.12903225806452,76.38709677419355,89.98387096774194
64.4,77.95,91.73333333333333
75.61290322580645,91.48387096774194,107.7741935483871
80.53333333333333,97.56666666666666,114.73333333333333
74.03225806451613,89.59677419354838,105.58064516129032
72.87096774193549,88.25806451612904,103.80645161290323
56.766666666666666,68.63333333333334,80.93333333333334
44.064516129032256,53.29032258064516,62.79032258064516
45.63333333333333,55.38333333333333,65.15
44.96774193548387,54.483870967741936,64.2258064516129
36.645161290322584,44.435483870967744,52.354838709677416
48.67857142857143,59.089285714285715,69.51785714285714
52.74193548387097,64.04838709677419,75.16129032258064
56.63333333333333,68.55,80.66666666666667
57.9,69.95,82.35
29.333333333333332,35.5,41.833333333333336
36.142857142857146,43.839285714285715,51.5
34.25806451612903,41.45161290322581,48.87096774193548
39.7,48.03333333333333,56.55
38.193548387096776,46.12903225806452,54.483870967741936
41.333333333333336,50.06666666666667,58.95
40.935483870967744,49.564516129032256,58.274193548387096
41.096774193548384,49.87096774193548,58.725806451612904
40.0,48.4,57.016666666666666
40.935483870967744,49.62903225806452,58.41935483870968
40.7,49.21666666666667,58.05
40.25806451612903,48.693548387096776,57.32258064516129
40.193548387096776,48.67741935483871,57.25806451612903
45.82142857142857,55.517857142857146,65.32142857142857
47.67741935483871,57.66129032258065,67.95161290322581
51.7,62.55,73.6
55.5,67.2,79.05
37.666666666666664,45.5,53.666666666666664
53.17857142857143,64.41071428571429,75.75
40.61290322580645,49.12903225806452,57.983870967741936
39.8,48.11666666666667,56.63333333333333
36.70967741935484,44.38709677419355,52.45161290322581
35.46666666666667,42.96666666666667,50.56666666666667
33.54838709677419,40.596774193548384,47.903225806451616
39.225806451612904,47.38709677419355,55.693548387096776
36.5,44.18333333333333,51.95
36.16129032258065,43.70967741935484,51.483870967741936
36.46666666666667,44.2,52.0
35.38709677419355,42.806451612903224,50.38709677419355
35.935483870967744,43.5,51.225806451612904
39.82142857142857,48.25,56.642857142857146
42.29032258064516,51.24193548387097,60.274193548387096
41.93333333333333,50.81666666666667,59.833333333333336
43.1,52.15,61.45
49.0,59.5,70.0
50.535714285714285,61.160714285714285,72.03571428571429
50.354838709677416,60.96774193548387,71.74193548387096
48.0,57.983333333333334,68.5
61.064516129032256,74.03225806451613,87.06451612903226
86.46666666666667,104.61666666666666,123.4
80.7741935483871,97.75806451612904,115.14516129032258
76.19354838709677,92.30645161290323,108.46774193548387
77.5,93.78333333333333,110.38333333333334
81.19354838709677,98.38709677419355,115.80645161290323
80.33333333333333,97.25,114.66666666666667
79.93548387096774,96.66129032258064,113.8225806451613
79.19354838709677,95.83870967741936,112.7741935483871
80.5,97.42857142857143,114.67857142857143
79.64516129032258,96.5,113.48387096774194
79.76666666666667,96.6,113.55
76.7,92.85,109.3
33.666666666666664,40.666666666666664,47.833333333333336
31.464285714285715,38.089285714285715,44.857142857142854
33.25806451612903,40.225806451612904,47.32258064516129
31.0,37.516666666666666,44.233333333333334
26.677419354838708,32.37096774193548,38.08064516129032
26.4,32.0,37.666666666666664
25.64516129032258,31.0,36.58064516129032
25.580645161290324,30.903225806451612,36.596774193548384
25.166666666666668,30.466666666666665,35.93333333333333
23.516129032258064,28.403225806451612,33.354838709677416
24.566666666666666,29.666666666666668,35.083333333333336
24.93548387096774,30.193548387096776,35.54838709677419
24.967741935483872,30.20967741935484,35.5
25.857142857142858,31.321428571428573,36.875
24.612903225806452,29.79032258064516,35.193548387096776
25.333333333333332,30.55,36.13333333333333
26.4,32.1,37.6
57.666666666666664,69.83333333333333,82.16666666666667
56.42857142857143,68.35714285714286,80.35714285714286
28.612903225806452,34.645161290322584,40.87096774193548
22.133333333333333,26.75,31.633333333333333
28.93548387096774,34.95161290322581,41.20967741935484
34.46666666666667,41.71666666666667,49.15
34.064516129032256,41.274193548387096,48.516129032258064
31.387096774193548,37.87096774193548,44.70967741935484
22.133333333333333,26.616666666666667,31.483333333333334
22.70967741935484,27.387096774193548,32.5
24.866666666666667,30.033333333333335,35.53333333333333
30.29032258064516,36.75806451612903,43.29032258064516
31.483870967741936,38.17741935483871,44.88709677419355
44.464285714285715,53.714285714285715,63.392857142857146
44.806451612903224,54.274193548387096,63.903225806451616
35.63333333333333,42.96666666666667,50.81666666666667
37.0,44.6,52.8
36.0,43.333333333333336,51.5
37.107142857142854,44.94642857142857,52.857142857142854
37.61290322580645,45.483870967741936,53.725806451612904
37.13333333333333,44.916666666666664,52.916666666666664
104.7741935483871,126.8225806451613,149.29032258064515
60.8,73.53333333333333,86.63333333333334
58.83870967741935,71.08064516129032,83.87096774193549
57.54838709677419,69.6774193548387,82.04838709677419
58.1,70.31666666666666,82.78333333333333
59.87096774193548,72.43548387096774,85.40322580645162
58.0,70.28333333333333,82.61666666666666
55.935483870967744,67.74193548387096,79.74193548387096
51.61290322580645,62.596774193548384,73.64516129032258
51.785714285714285,62.69642857142857,73.78571428571429
55.16129032258065,66.70967741935483,78.51612903225806
54.7,66.26666666666667,77.96666666666667
55.5,67.15,79.05
80.33333333333333,97.16666666666667,114.33333333333333
75.42857142857143,91.41071428571429,107.48214285714286
74.48387096774194,90.19354838709677,106.19354838709677
48.13333333333333,58.15,68.5
24.838709677419356,30.0,35.41935483870968
25.933333333333334,31.4,37.0
49.225806451612904,59.645161290322584,70.20967741935483
80.3225806451613,97.19354838709677,114.46774193548387
95.3,115.2,135.96666666666667
99.87096774193549,120.7741935483871,142.32258064516128
89.63333333333334,108.5,127.68333333333334
89.7741935483871,108.51612903225806,127.87096774193549
93.87096774193549,113.51612903225806,133.75806451612902
96.89285714285714,117.28571428571429,138.10714285714286
87.06451612903226,105.41935483870968,124.1774193548387
44.13333333333333,53.25,62.8
31.5,38.3,44.95
7.333333333333333,8.833333333333334,10.5
9.107142857142858,10.964285714285714,13.160714285714286
7.709677419354839,9.209677419354838,11.064516129032258
6.3,7.633333333333334,8.966666666666667
4.967741935483871,6.112903225806452,7.209677419354839
5.033333333333333,6.15,7.15
4.741935483870968,5.790322580645161,6.790322580645161
4.516129032258065,5.516129032258065,6.516129032258065
4.866666666666666,5.966666666666667,7.016666666666667
6.129032258064516,7.387096774193548,8.693548387096774
6.3,7.65,9.033333333333333
6.161290322580645,7.596774193548387,8.774193548387096
5.67741935483871,6.951612903225806,8.17741935483871
6.142857142857143,7.535714285714286,8.75
4.516129032258065,5.483870967741935,6.483870967741935
4.066666666666666,4.866666666666666,5.866666666666666
4.1,5.1,6.1
80.66666666666667,97.5,114.83333333333333
80.67857142857143,97.58928571428571,114.94642857142857
79.70967741935483,96.41935483870968,113.56451612903226
77.6,93.93333333333334,110.71666666666667
76.7741935483871,92.85483870967742,109.43548387096774
77.56666666666666,93.86666666666666,110.6
80.03225806451613,96.83870967741936,113.98387096774194
83.06451612903226,100.51612903225806,118.3225806451613
82.7,100.01666666666667,117.9
84.90322580645162,102.80645161290323,121.04838709677419
88.06666666666666,106.55,125.58333333333333
82.74193548387096,100.19354838709677,117.88709677419355
84.6774193548387,102.56451612903226,120.64516129032258
81.78571428571429,98.96428571428571,116.5
86.51612903225806,104.70967741935483,123.2741935483871
82.1,99.25,117.03333333333333
83.8,101.45,119.4
18.333333333333332,22.333333333333332,26.0
16.857142857142858,20.535714285714285,23.875
16.903225806451612,20.483870967741936,24.080645161290324
16.8,20.266666666666666,23.966666666666665
16.580645161290324,20.032258064516128,23.661290322580644
15.233333333333333,18.466666666666665,21.8
15.741935483870968,19.096774193548388,22.43548387096774
14.387096774193548,17.35483870967742,20.387096774193548
14.2,17.166666666666668,20.3
14.258064516129032,17.274193548387096,20.306451612903224
14.566666666666666,17.5,20.6
14.709677419354838,17.85483870967742,20.919354838709676
15.096774193548388,18.35483870967742,21.483870967741936
14.142857142857142,17.214285714285715,20.053571428571427
15.290322580645162,18.580645161290324,21.70967741935484
14.966666666666667,18.2,21.316666666666666
12.7,15.45,18.05
36.666666666666664,44.5,52.166666666666664
36.5,44.125,52.125
35.16129032258065,42.596774193548384,50.04838709677419
22.166666666666668,26.8,31.6
19.612903225806452,23.79032258064516,27.983870967741936
20.5,24.933333333333334,29.133333333333333
21.419354838709676,25.870967741935484,30.483870967741936
25.0,30.322580645161292,35.67741935483871
24.966666666666665,30.166666666666668,35.8
23.129032258064516,27.774193548387096,33.04838709677419
35.8,43.25,51.083333333333336
27.64516129032258,33.53225806451613,39.516129032258064
27.032258064516128,32.74193548387097,38.564516129032256
24.5,29.625,34.875
19.0,23.080645161290324,26.951612903225808
19.766666666666666,24.066666666666666,27.966666666666665
20.0,24.25,28.5
38.666666666666664,46.833333333333336,55.166666666666664
37.82142857142857,45.642857142857146,53.857142857142854
40.70967741935484,49.25806451612903,58.064516129032256
40.266666666666666,48.733333333333334,57.3
39.483870967741936,47.725806451612904,56.33870967741935
39.666666666666664,47.95,56.61666666666667
38.96774193548387,47.064516129032256,55.483870967741936
39.193548387096776,47.38709677419355,55.82258064516129
40.03333333333333,48.46666666666667,57.083333333333336
39.935483870967744,48.29032258064516,56.87096774193548
40.86666666666667,49.36666666666667,58.166666666666664
39.354838709677416,47.596774193548384,56.11290322580645
38.483870967741936,46.483870967741936,54.82258064516129
38.785714285714285,46.892857142857146,55.19642857142857
40.67741935483871,49.32258064516129,58.04838709677419
43.266666666666666,52.43333333333333,61.766666666666666
45.7,55.15,65.1
59.333333333333336,72.0,84.66666666666667
60.5,73.23214285714286,86.28571428571429
39.70967741935484,48.16129032258065,56.46774193548387
28.966666666666665,35.13333333333333,41.45
27.06451612903226,32.725806451612904,38.645161290322584
30.2,36.61666666666667,43.016666666666666
33.0,40.096774193548384,46.983870967741936
34.03225806451613,41.193548387096776,48.46774193548387
29.866666666666667,36.15,42.53333333333333
30.258064516129032,36.62903225806452,43.17741935483871
57.833333333333336,70.13333333333334,82.43333333333334
54.54838709677419,66.11290322580645,77.7741935483871
34.774193548387096,42.096774193548384,49.53225806451613
46.107142857142854,55.875,65.78571428571429
53.45161290322581,64.64516129032258,76.12903225806451
51.96666666666667,62.93333333333333,74.11666666666666
52.3,63.4,74.55
24.0,28.833333333333332,34.333333333333336
22.357142857142858,26.857142857142858,31.857142857142858
22.70967741935484,27.403225806451612,32.435483870967744
24.666666666666668,29.85,35.266666666666666
25.451612903225808,30.85483870967742,36.274193548387096
29.9,36.25,42.61666666666667
28.258064516129032,34.32258064516129,40.33870967741935
30.64516129032258,37.03225806451613,43.67741935483871
32.53333333333333,39.333333333333336,46.31666666666667
31.967741935483872,38.725806451612904,45.54838709677419
34.56666666666667,41.86666666666667,49.13333333333333
33.32258064516129,40.37096774193548,47.596774193548384
31.129032258064516,37.62903225806452,44.38709677419355
34.464285714285715,41.732142857142854,49.089285714285715
30.35483870967742,36.645161290322584,43.20967741935484
23.4,28.3,33.3
22.6,27.35,32.35
23.333333333333332,28.166666666666668,33.333333333333336
23.785714285714285,28.642857142857142,33.92857142857143
24.677419354838708,29.838709677419356,35.20967741935484
23.1,27.85,32.833333333333336
23.29032258064516,28.06451612903226,33.225806451612904
23.966666666666665,28.866666666666667,34.233333333333334
22.258064516129032,26.806451612903224,31.887096774193548
23.903225806451612,28.85483870967742,34.03225806451613
24.233333333333334,29.2,34.5
26.225806451612904,31.79032258064516,37.37096774193548
26.633333333333333,32.25,38.06666666666667
26.70967741935484,32.306451612903224,38.11290322580645
27.032258064516128,32.74193548387097,38.645161290322584
23.142857142857142,27.892857142857142,33.0
21.93548387096774,26.5,31.35483870967742
22.133333333333333,26.716666666666665,31.45
20.3,24.35,28.95
23.0,27.666666666666668,32.833333333333336
22.428571428571427,27.0,31.964285714285715
20.225806451612904,24.451612903225808,28.85483870967742
19.233333333333334,23.25,27.566666666666666
22.677419354838708,27.419354838709676,32.33870967741935
25.1,30.366666666666667,35.88333333333333
27.419354838709676,33.225806451612904,39.12903225806452
28.096774193548388,34.04838709677419,40.225806451612904
25.666666666666668,30.966666666666665,36.63333333333333
31.451612903225808,38.064516129032256,44.854838709677416
28.233333333333334,34.13333333333333,40.333333333333336
23.129032258064516,27.967741935483872,32.87096774193548
24.741935483870968,30.0,35.25806451612903
25.678571428571427,31.107142857142858,36.69642857142857
24.032258064516128,29.161290322580644,34.32258064516129
24.533333333333335,29.666666666666668,34.916666666666664
24.7,30.1,35.05
5.0,6.166666666666667,7.166666666666667
5.571428571428571,6.785714285714286,7.928571428571429
5.67741935483871,6.935483870967742,8.17741935483871
8.5,10.383333333333333,12.25
7.225806451612903,8.725806451612904,10.338709677419354
6.933333333333334,8.366666666666667,9.9
7.774193548387097,9.274193548387096,11.161290322580646
8.709677419354838,10.629032258064516,12.419354838709678
9.3,11.266666666666667,13.316666666666666
9.516129032258064,11.53225806451613,13.67741935483871
9.466666666666667,11.566666666666666,13.616666666666667
8.419354838709678,10.048387096774194,12.129032258064516
8.483870967741936,10.17741935483871,12.225806451612904
10.571428571428571,12.892857142857142,15.053571428571429
9.129032258064516,10.983870967741936,13.016129032258064
9.066666666666666,10.9,12.933333333333334
9.2,11.2,13.05
30.333333333333332,36.833333333333336,43.166666666666664
31.357142857142858,37.910714285714285,44.75
26.903225806451612,32.61290322580645,38.5
25.466666666666665,30.716666666666665,36.38333333333333
25.677419354838708,31.129032258064516,36.596774193548384
25.066666666666666,30.133333333333333,35.81666666666667
28.032258064516128,33.935483870967744,40.016129032258064
28.516129032258064,34.54838709677419,40.725806451612904
29.6,35.833333333333336,42.18333333333333
32.32258064516129,39.03225806451613,46.12903225806452
30.933333333333334,37.416666666666664,44.2
27.64516129032258,33.564516129032256,39.46774193548387
28.193548387096776,34.25806451612903,40.29032258064516
29.464285714285715,35.714285714285715,41.964285714285715
30.032258064516128,36.45161290322581,42.87096774193548
29.2,35.38333333333333,41.8
29.0,35.0,41.25
32.0,38.833333333333336,45.666666666666664
31.678571428571427,38.410714285714285,45.125
32.903225806451616,39.88709677419355,46.806451612903224
31.733333333333334,38.38333333333333,45.266666666666666
33.193548387096776,40.17741935483871,47.25806451612903
32.4,39.15,46.25
34.54838709677419,41.62903225806452,49.24193548387097
31.322580645161292,37.96774193548387,44.645161290322584
33.53333333333333,40.53333333333333,47.733333333333334
33.83870967741935,40.983870967741936,48.193548387096776
34.06666666666667,41.13333333333333,48.53333333333333
33.16129032258065,40.145161290322584,47.16129032258065
33.29032258064516,40.306451612903224,47.41935483870968
33.892857142857146,40.94642857142857,48.232142857142854
32.483870967741936,39.20967741935484,46.274193548387096
33.5,40.46666666666667,47.75
33.0,39.9,47.05
25.333333333333332,30.666666666666668,36.166666666666664
28.821428571428573,35.017857142857146,41.142857142857146
18.741935483870968,22.64516129032258,26.629032258064516
18.966666666666665,22.866666666666667,26.983333333333334
20.580645161290324,24.85483870967742,29.370967741935484
23.1,27.966666666666665,33.0
26.967741935483872,32.693548387096776,38.5
28.193548387096776,34.193548387096776,40.29032258064516
28.766666666666666,34.88333333333333,41.083333333333336
32.903225806451616,39.854838709677416,46.854838709677416
31.0,37.5,44.166666666666664
30.548387096774192,37.04838709677419,43.45161290322581
29.096774193548388,35.29032258064516,41.62903225806452
29.035714285714285,35.232142857142854,41.482142857142854
26.93548387096774,32.61290322580645,38.435483870967744
27.833333333333332,33.68333333333333,39.78333333333333
26.4,32.0,37.9
12.0,14.833333333333334,17.166666666666668
11.5,14.196428571428571,16.392857142857142
11.903225806451612,14.64516129032258,16.93548387096774
10.9,13.4,15.566666666666666
11.0,13.564516129032258,15.693548387096774
11.766666666666667,14.4,16.716666666666665
11.483870967741936,14.112903225806452,16.322580645161292
10.838709677419354,13.370967741935484,15.451612903225806
11.133333333333333,13.7,15.833333333333334
11.064516129032258,13.661290322580646,15.758064516129032
12.066666666666666,14.816666666666666,17.166666666666668
10.96774193548387,13.596774193548388,15.725806451612904
13.129032258064516,15.935483870967742,18.725806451612904
13.178571428571429,16.214285714285715,18.803571428571427
10.96774193548387,13.548387096774194,15.693548387096774
14.366666666666667,17.516666666666666,20.416666666666668
11.6,14.35,16.6
11.666666666666666,14.333333333333334,16.833333333333332
12.357142857142858,15.142857142857142,17.696428571428573
13.193548387096774,16.032258064516128,18.887096774193548
12.833333333333334,15.6,18.25
12.129032258064516,14.774193548387096,17.241935483870968
13.233333333333333,16.1,18.933333333333334
12.419354838709678,15.129032258064516,17.677419354838708
11.935483870967742,14.596774193548388,17.048387096774192
13.8,16.733333333333334,19.7
12.709677419354838,15.5,18.096774193548388
12.1,14.75,17.2
12.580645161290322,15.338709677419354,17.983870967741936
12.774193548387096,15.548387096774194,18.193548387096776
14.321428571428571,17.303571428571427,20.303571428571427
12.870967741935484,15.67741935483871,18.306451612903224
13.833333333333334,16.783333333333335,19.683333333333334
12.6,15.35,17.9
43.333333333333336,52.5,61.666666666666664
41.785714285714285,50.57142857142857,59.535714285714285
40.064516129032256,48.54838709677419,57.11290322580645
41.766666666666666,50.666666666666664,59.516666666666666
40.32258064516129,48.91935483870968,57.37096774193548
40.6,49.2,57.833333333333336
37.225806451612904,45.11290322580645,52.96774193548387
37.935483870967744,46.08064516129032,53.95161290322581
37.86666666666667,45.916666666666664,53.95
36.903225806451616,44.693548387096776,52.354838709677416
38.266666666666666,46.516666666666666,54.5
38.38709677419355,46.53225806451613,54.83870967741935
38.483870967741936,46.693548387096776,54.83870967741935
37.607142857142854,45.535714285714285,53.44642857142857
38.774193548387096,47.03225806451613,55.306451612903224
37.46666666666667,45.43333333333333,53.2
40.0,48.5,57.0
19.666666666666668,23.833333333333332,28.0
19.25,23.303571428571427,27.392857142857142
18.741935483870968,22.580645161290324,26.629032258064516
19.433333333333334,23.55,27.733333333333334
60.16129032258065,72.87096774193549,85.74193548387096
45.9,55.61666666666667,65.38333333333334
18.903225806451612,22.806451612903224,26.838709677419356
18.322580645161292,22.29032258064516,26.096774193548388
36.96666666666667,44.71666666666667,52.55
34.193548387096776,41.41935483870968,48.74193548387097
22.066666666666666,26.75,31.45
19.322580645161292,23.29032258064516,27.5
22.64516129032258,27.483870967741936,32.306451612903224
24.964285714285715,30.178571428571427,35.55357142857143
26.225806451612904,31.693548387096776,37.483870967741936
17.366666666666667,21.066666666666666,24.783333333333335
17.1,21.0,24.45
